Mapa,Cve_Ent,Nom_Ent,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ambito,Latitud,Longitud,Altitud,Cve_Carta
30081258,3,Baja California Sur,8,Los Cabos,1258,Rancho De La Sierra,R,"23°11´06.469N""","109°44´40.234W""",145,F12B44
30081260,3,Baja California Sur,8,Los Cabos,1260,Don Pepe,R,"22°57´20.964N""","109°52´42.248W""",311,F12B54
30081262,3,Baja California Sur,8,Los Cabos,1262,El Cantador,R,"23°02´55.239N""","109°42´53.343W""",67,F12B44
30081263,3,Baja California Sur,8,Los Cabos,1263,El Cardon,R,"22°55´45.787N""","109°53´48.307W""",140,F12B54
30081265,3,Baja California Sur,8,Los Cabos,1265,El Deseo,R,"23°05´02.115N""","109°45´06.104W""",205,F12B44
30081266,3,Baja California Sur,8,Los Cabos,1266,El Enfado,R,"23°04´03.460N""","109°43´32.118W""",130,F12B44
30081267,3,Baja California Sur,8,Los Cabos,1267,El Escorpion,R,"23°04´35.070N""","109°44´27.282W""",171,F12B44
30081269,3,Baja California Sur,8,Los Cabos,1269,El Paraje,R,"23°04´00.382N""","109°43´49.164W""",154,F12B44
30081270,3,Baja California Sur,8,Los Cabos,1270,El Picho,R,"23°04´36.607N""","109°46´46.850W""",366,F12B44
30081276,3,Baja California Sur,8,Los Cabos,1276,El Zapotillo,R,"23°04´02.353N""","109°44´28.973W""",213,F12B44
30081282,3,Baja California Sur,8,Los Cabos,1282,La Sierrita,R,"23°04´39.511N""","109°44´04.900W""",158,F12B44
30081284,3,Baja California Sur,8,Los Cabos,1284,Las Cabras,R,"23°10´46.750N""","109°36´43.990W""",203,F12B45
30081287,3,Baja California Sur,8,Los Cabos,1287,Las Rosas,R,"23°05´49.533N""","109°41´29.343W""",31,F12B44
30081288,3,Baja California Sur,8,Los Cabos,1288,Los Carnales,R,"22°56´16.098N""","109°54´34.301W""",136,F12B54
30081289,3,Baja California Sur,8,Los Cabos,1289,Los Cerritos,R,"22°55´45.976N""","109°51´51.576W""",363,F12B54
30081291,3,Baja California Sur,8,Los Cabos,1291,Los Garcia,R,"23°05´55.249N""","109°41´21.758W""",52,F12B44
30081292,3,Baja California Sur,8,Los Cabos,1292,Los Gavilanes,R,"23°10´56.580N""","109°35´59.785W""",205,F12B45
30081293,3,Baja California Sur,8,Los Cabos,1293,Los Gavilanes,R,"23°04´40.035N""","109°45´16.636W""",239,F12B44
30081294,3,Baja California Sur,8,Los Cabos,1294,Los Plebes,R,"23°05´22.250N""","109°45´15.424W""",144,F12B44
30081296,3,Baja California Sur,8,Los Cabos,1296,Los Santos,R,"23°04´50.102N""","109°45´08.463W""",220,F12B44
30081298,3,Baja California Sur,8,Los Cabos,1298,Rancho Nuevo,R,"22°59´40.277N""","109°50´45.062W""",222,F12B54
30081303,3,Baja California Sur,8,Los Cabos,1303,San Francisco,R,"23°04´04.198N""","109°45´10.872W""",281,F12B44
30081304,3,Baja California Sur,8,Los Cabos,1304,Santa Eugenia,R,"23°04´35.417N""","109°45´12.070W""",229,F12B44
30081305,3,Baja California Sur,8,Los Cabos,1305,Santa Maria,R,"23°06´08.967N""","109°41´16.262W""",35,F12B44
30081306,3,Baja California Sur,8,Los Cabos,1306,El Mexicano,R,"23°04´37.918N""","109°44´11.283W""",153,F12B44
30081307,3,Baja California Sur,8,Los Cabos,1307,El Toro Muerto,R,"23°03´33.435N""","109°44´40.430W""",211,F12B44
30081309,3,Baja California Sur,8,Los Cabos,1309,Ninguno [Rastro TIF],R,"23°14´04.359N""","109°46´21.542W""",237,F12B44
30081313,3,Baja California Sur,8,Los Cabos,1313,Rollin Hills [Hotel],R,"22°57´26.459N""","110°01´05.248W""",281,F12B53
30081314,3,Baja California Sur,8,Los Cabos,1314,San Angel,R,"23°04´30.778N""","109°55´08.177W""",520,F12B44
30081315,3,Baja California Sur,8,Los Cabos,1315,San Antonio,R,"23°16´49.057N""","109°32´50.887W""",460,F12B35
30081316,3,Baja California Sur,8,Los Cabos,1316,San Antonio De Padua,R,"23°04´59.189N""","110°06´05.419W""",53,F12B43
30081317,3,Baja California Sur,8,Los Cabos,1317,San Francisco,R,"22°55´49.840N""","109°54´18.580W""",120,F12B54
30081318,3,Baja California Sur,8,Los Cabos,1318,San Gerardo,R,"23°03´00.362N""","109°54´21.583W""",457,F12B44
30081320,3,Baja California Sur,8,Los Cabos,1320,San Javier,R,"22°58´44.756N""","109°57´10.881W""",260,F12B54
30081323,3,Baja California Sur,8,Los Cabos,1323,San Luis Dos,R,"23°04´49.509N""","109°44´01.082W""",145,F12B44
30081324,3,Baja California Sur,8,Los Cabos,1324,Santa Maria,R,"22°59´11.550N""","109°57´20.165W""",280,F12B54
30081325,3,Baja California Sur,8,Los Cabos,1325,Santa Monica,R,"23°14´33.524N""","109°56´49.326W""",740,F12B44
30081326,3,Baja California Sur,8,Los Cabos,1326,Santa Rosa,R,"22°59´35.141N""","109°56´25.202W""",293,F12B54
30081327,3,Baja California Sur,8,Los Cabos,1327,Sol De Mayo,R,"23°29´52.166N""","109°46´52.755W""",266,F12B34
30081328,3,Baja California Sur,8,Los Cabos,1328,El Suspiro,R,"23°07´49.630N""","110°00´12.360W""",403,F12B43
30081341,3,Baja California Sur,8,Los Cabos,1341,La Comunidad,R,"23°14´13.785N""","109°51´09.920W""",377,F12B44
30081342,3,Baja California Sur,8,Los Cabos,1342,La Gloria,R,"23°14´10.110N""","109°51´14.369W""",377,F12B44
30081343,3,Baja California Sur,8,Los Cabos,1343,Los Llanitos,R,"23°14´14.404N""","109°51´15.262W""",372,F12B44
30081345,3,Baja California Sur,8,Los Cabos,1345,Los Tomates,R,"23°14´21.542N""","109°51´14.264W""",403,F12B44
30081346,3,Baja California Sur,8,Los Cabos,1346,El Palo Amarillo,R,"23°02´35.968N""","110°04´18.008W""",110,F12B43
30081348,3,Baja California Sur,8,Los Cabos,1348,El Halcon,R,"23°04´36.078N""","109°44´00.614W""",140,F12B44
30081350,3,Baja California Sur,8,Los Cabos,1350,Ninguno,R,"23°04´49.323N""","109°44´09.402W""",158,F12B44
30081351,3,Baja California Sur,8,Los Cabos,1351,Familia Jose Ramon,R,"23°03´08.962N""","109°59´35.169W""",351,F12B44
30081358,3,Baja California Sur,8,Los Cabos,1358,Los Mezquites,R,"22°55´31.952N""","109°57´23.617W""",124,F12B54
30081359,3,Baja California Sur,8,Los Cabos,1359,Los Ramirez,R,"22°55´26.297N""","109°57´10.628W""",120,F12B54
30081361,3,Baja California Sur,8,Los Cabos,1361,Cuatro Estaciones,R,"23°07´50.355N""","109°44´20.386W""",126,F12B44
30081363,3,Baja California Sur,8,Los Cabos,1363,El Mestizo,R,"23°09´21.516N""","109°44´10.826W""",140,F12B44
30081364,3,Baja California Sur,8,Los Cabos,1364,Granja La Herradura,R,"23°07´34.373N""","109°44´15.014W""",119,F12B44
30081365,3,Baja California Sur,8,Los Cabos,1365,Las Bugambilias,R,"23°07´42.785N""","109°44´11.468W""",118,F12B44
30081366,3,Baja California Sur,8,Los Cabos,1366,Ninguno,R,"23°09´18.834N""","109°44´10.772W""",139,F12B44
30081367,3,Baja California Sur,8,Los Cabos,1367,Los Vergelitos,R,"23°07´41.568N""","109°44´19.386W""",123,F12B44
30081368,3,Baja California Sur,8,Los Cabos,1368,Ninguno,R,"23°09´35.414N""","109°40´53.662W""",75,F12B44
30081374,3,Baja California Sur,8,Los Cabos,1374,El Porvenir,R,"23°09´05.048N""","109°44´07.367W""",137,F12B44
30081375,3,Baja California Sur,8,Los Cabos,1375,Palo Blanco,R,"23°07´10.708N""","109°44´10.102W""",107,F12B44
30081376,3,Baja California Sur,8,Los Cabos,1376,Los Rosales,R,"23°08´30.648N""","109°44´07.245W""",129,F12B44
30081379,3,Baja California Sur,8,Los Cabos,1379,Lomas Del Encino [Granjas],R,"23°09´41.169N""","109°40´51.704W""",70,F12B44
30081383,3,Baja California Sur,8,Los Cabos,1383,Los Tres Amigos [Huerta],R,"23°04´26.782N""","109°42´03.188W""",18,F12B44
30081384,3,Baja California Sur,8,Los Cabos,1384,La Cuadra Regina,R,"22°55´49.506N""","109°59´12.276W""",193,F12B54
30081385,3,Baja California Sur,8,Los Cabos,1385,La Jungla Cactus [Vivero],R,"23°04´33.231N""","109°41´59.793W""",19,F12B44
30081387,3,Baja California Sur,8,Los Cabos,1387,Ninguno,R,"23°05´05.062N""","109°42´00.528W""",24,F12B44
30081392,3,Baja California Sur,8,Los Cabos,1392,San Agustin,R,"22°57´29.516N""","109°58´54.097W""",256,F12B54
30081393,3,Baja California Sur,8,Los Cabos,1393,San Lorenzo,R,"22°58´56.018N""","109°57´30.106W""",268,F12B54
30081394,3,Baja California Sur,8,Los Cabos,1394,San Emilio,R,"23°10´49.360N""","109°43´30.180W""",68,F12B44
30081395,3,Baja California Sur,8,Los Cabos,1395,Rancho Escondido,R,"23°08´41.839N""","109°44´08.830W""",134,F12B44
30081396,3,Baja California Sur,8,Los Cabos,1396,Ninguno,R,"23°09´29.929N""","109°44´33.201W""",142,F12B44
30081397,3,Baja California Sur,8,Los Cabos,1397,Vecinos De Las Praderas,R,"23°09´42.039N""","109°44´07.299W""",140,F12B44
30081398,3,Baja California Sur,8,Los Cabos,1398,Ninguno,R,"23°09´39.746N""","109°41´29.116W""",56,F12B44
30081400,3,Baja California Sur,8,Los Cabos,1400,Los Dos Potreros,R,"23°08´58.715N""","109°40´26.649W""",81,F12B44
30081401,3,Baja California Sur,8,Los Cabos,1401,Ninguno,R,"23°11´14.882N""","109°42´59.710W""",118,F12B44
30081402,3,Baja California Sur,8,Los Cabos,1402,El Cascabel,R,"23°11´16.762N""","109°42´52.680W""",114,F12B44
30081403,3,Baja California Sur,8,Los Cabos,1403,El Ancon De Santa Anita,R,"23°10´36.649N""","109°42´45.430W""",62,F12B44
30081404,3,Baja California Sur,8,Los Cabos,1404,Miramar,R,"23°09´58.720N""","109°40´56.190W""",65,F12B44
30081405,3,Baja California Sur,8,Los Cabos,1405,El Paraiso,R,"23°09´50.221N""","109°40´45.310W""",70,F12B44
30081407,3,Baja California Sur,8,Los Cabos,1407,Ninguno,R,"23°10´42.852N""","109°42´22.191W""",63,F12B44
30081408,3,Baja California Sur,8,Los Cabos,1408,Ninguno,R,"23°10´16.270N""","109°40´12.200W""",87,F12B44
30081409,3,Baja California Sur,8,Los Cabos,1409,Vivero Del Estero,R,"23°11´26.582N""","109°40´57.045W""",72,F12B44
30081410,3,Baja California Sur,8,Los Cabos,1410,Los Cascabeles,R,"23°14´21.569N""","109°46´03.338W""",234,F12B44
30081411,3,Baja California Sur,8,Los Cabos,1411,Mi Ranchito,R,"23°11´27.681N""","109°46´28.650W""",145,F12B44
30081412,3,Baja California Sur,8,Los Cabos,1412,Los Brellalitos,R,"23°14´33.799N""","109°43´36.852W""",178,F12B44
30081413,3,Baja California Sur,8,Los Cabos,1413,El Cardoncito,R,"22°59´18.661N""","109°53´13.381W""",247,F12B54
30081416,3,Baja California Sur,8,Los Cabos,1416,Cuesta De La Paloma,R,"23°08´57.651N""","109°40´06.601W""",98,F12B44
30081417,3,Baja California Sur,8,Los Cabos,1417,El Agua Mala,R,"23°07´20.644N""","109°39´54.848W""",82,F12B45
30081422,3,Baja California Sur,8,Los Cabos,1422,El Rosario,R,"23°05´12.145N""","109°39´10.731W""",79,F12B45
30081424,3,Baja California Sur,8,Los Cabos,1424,Ninguno,R,"23°09´24.236N""","109°44´16.500W""",143,F12B44
30081426,3,Baja California Sur,8,Los Cabos,1426,Rancho Flores,R,"23°10´51.595N""","109°46´01.000W""",170,F12B44
30081427,3,Baja California Sur,8,Los Cabos,1427,Los Dos Hermanos,R,"23°05´14.499N""","109°38´43.748W""",100,F12B45
30081431,3,Baja California Sur,8,Los Cabos,1431,Ninguno,R,"23°14´53.225N""","109°42´00.543W""",98,F12B44
30081434,3,Baja California Sur,8,Los Cabos,1434,Ninguno,R,"23°09´21.889N""","109°45´04.074W""",122,F12B44
30081435,3,Baja California Sur,8,Los Cabos,1435,Ninguno,R,"23°08´25.857N""","109°40´03.935W""",91,F12B44
30081436,3,Baja California Sur,8,Los Cabos,1436,Rancho De Aramburo,R,"23°14´54.748N""","109°42´03.268W""",109,F12B44
30081437,3,Baja California Sur,8,Los Cabos,1437,Ninguno,R,"23°04´09.697N""","109°53´16.573W""",490,F12B44
30081439,3,Baja California Sur,8,Los Cabos,1439,El Agua De La Yegua,R,"23°03´02.551N""","109°46´38.175W""",296,F12B44
30081440,3,Baja California Sur,8,Los Cabos,1440,El Oasis,R,"23°04´48.153N""","109°42´06.778W""",24,F12B44
30081441,3,Baja California Sur,8,Los Cabos,1441,La Ceiba,R,"23°04´36.055N""","109°45´29.708W""",244,F12B44
30081442,3,Baja California Sur,8,Los Cabos,1442,Las Delicias,R,"23°04´06.457N""","109°41´52.565W""",13,F12B44
30081443,3,Baja California Sur,8,Los Cabos,1443,Las Dos Marias,R,"23°06´23.241N""","109°40´40.062W""",60,F12B44
30081444,3,Baja California Sur,8,Los Cabos,1444,El Taste De Santa Rosa,R,"23°05´22.528N""","109°44´10.817W""",100,F12B44
30081445,3,Baja California Sur,8,Los Cabos,1445,Los Cardoncitos,R,"23°05´12.364N""","109°45´17.986W""",223,F12B44
30081446,3,Baja California Sur,8,Los Cabos,1446,Los Cuates,R,"23°04´44.610N""","109°45´29.214W""",241,F12B44
30081449,3,Baja California Sur,8,Los Cabos,1449,Ninguno,R,"23°03´49.647N""","109°41´26.927W""",8,F12B44
30081450,3,Baja California Sur,8,Los Cabos,1450,Ninguno,R,"23°04´19.204N""","109°40´35.693W""",19,F12B44
30081453,3,Baja California Sur,8,Los Cabos,1453,Ninguno,R,"23°06´29.621N""","109°41´22.784W""",37,F12B44
30081464,3,Baja California Sur,8,Los Cabos,1464,El Guamuchil,R,"23°04´18.927N""","109°53´23.569W""",469,F12B44
30081465,3,Baja California Sur,8,Los Cabos,1465,El Guayabito,R,"23°02´54.629N""","109°47´07.760W""",322,F12B44
30081466,3,Baja California Sur,8,Los Cabos,1466,El Parral,R,"23°04´13.418N""","109°55´36.435W""",545,F12B44
30081468,3,Baja California Sur,8,Los Cabos,1468,El Rodeo,R,"23°06´19.808N""","109°55´43.309W""",664,F12B44
30081469,3,Baja California Sur,8,Los Cabos,1469,El Zalate,R,"23°33´03.177N""","109°49´21.792W""",356,F12B24
30081470,3,Baja California Sur,8,Los Cabos,1470,Encinalito II,R,"23°02´53.338N""","109°46´57.309W""",294,F12B44
30081474,3,Baja California Sur,8,Los Cabos,1474,La Herencia,R,"23°31´45.575N""","109°46´50.237W""",342,F12B24
30081475,3,Baja California Sur,8,Los Cabos,1475,La Lomita,R,"23°05´40.944N""","109°58´07.880W""",502,F12B44
30081481,3,Baja California Sur,8,Los Cabos,1481,San Gregorio,R,"23°04´41.320N""","109°52´29.705W""",526,F12B44
30081485,3,Baja California Sur,8,Los Cabos,1485,Las Golondrinas,R,"23°04´40.312N""","109°52´30.656W""",522,F12B44
30081488,3,Baja California Sur,8,Los Cabos,1488,Retiro La Hacienda,R,"23°04´45.378N""","109°53´33.154W""",507,F12B44
30081490,3,Baja California Sur,8,Los Cabos,1490,Matancitas,R,"23°26´42.120N""","109°45´23.565W""",151,F12B34
30081494,3,Baja California Sur,8,Los Cabos,1494,Ninguno,R,"23°06´16.862N""","109°55´39.776W""",660,F12B44
30081498,3,Baja California Sur,8,Los Cabos,1498,Ninguno,R,"23°05´37.512N""","109°40´25.423W""",43,F12B44
30081502,3,Baja California Sur,8,Los Cabos,1502,Eco Adventure,R,"23°02´11.258N""","109°43´44.604W""",53,F12B44
30081504,3,Baja California Sur,8,Los Cabos,1504,La Cuesta,R,"23°12´52.033N""","109°30´32.475W""",232,F12B45
30081507,3,Baja California Sur,8,Los Cabos,1507,6 Hermanos,R,"23°14´14.611N""","109°55´00.952W""",614,F12B44
30081509,3,Baja California Sur,8,Los Cabos,1509,Ninguno,R,"23°04´37.115N""","109°46´28.067W""",320,F12B44
30081511,3,Baja California Sur,8,Los Cabos,1511,El Laurel,R,"23°01´41.813N""","110°04´42.675W""",53,F12B43
30081512,3,Baja California Sur,8,Los Cabos,1512,Migriño [Fraccionamiento],R,"23°04´08.630N""","110°06´04.750W""",25,F12B43
30081513,3,Baja California Sur,8,Los Cabos,1513,La Gorra,R,"23°05´37.445N""","110°04´32.174W""",217,F12B43
30081514,3,Baja California Sur,8,Los Cabos,1514,La Cruz,R,"23°04´28.521N""","110°01´57.740W""",173,F12B43
30081515,3,Baja California Sur,8,Los Cabos,1515,El Mautal,R,"23°09´45.232N""","109°48´48.860W""",257,F12B44
30081516,3,Baja California Sur,8,Los Cabos,1516,El Parral,R,"23°14´32.855N""","109°55´09.863W""",677,F12B44
30081517,3,Baja California Sur,8,Los Cabos,1517,Las Vistas,R,"23°04´38.089N""","109°54´13.800W""",481,F12B44
30081518,3,Baja California Sur,8,Los Cabos,1518,Matancita,R,"23°09´46.921N""","109°48´24.310W""",246,F12B44
30081519,3,Baja California Sur,8,Los Cabos,1519,San Lazaro,R,"23°09´14.901N""","109°46´54.829W""",135,F12B44
30081521,3,Baja California Sur,8,Los Cabos,1521,El Rodeito,R,"23°03´58.558N""","109°54´04.241W""",460,F12B44
30081522,3,Baja California Sur,8,Los Cabos,1522,La Poza Verde,R,"23°12´09.328N""","109°55´18.498W""",723,F12B44
30081524,3,Baja California Sur,8,Los Cabos,1524,Matancitas,R,"23°09´37.525N""","109°48´12.109W""",222,F12B44
30081525,3,Baja California Sur,8,Los Cabos,1525,Ninguno,R,"23°12´51.126N""","109°54´04.161W""",583,F12B44
30081526,3,Baja California Sur,8,Los Cabos,1526,Cabo Blanco,R,"23°01´54.401N""","109°59´23.930W""",427,F12B44
30081527,3,Baja California Sur,8,Los Cabos,1527,El Mezquitito,R,"23°00´53.191N""","109°58´02.890W""",371,F12B44
30081528,3,Baja California Sur,8,Los Cabos,1528,Rancho Los Gonzalez,R,"23°02´23.475N""","110°02´11.956W""",135,F12B43
30081529,3,Baja California Sur,8,Los Cabos,1529,La Bebelama,R,"23°08´22.890N""","109°58´50.820W""",468,F12B44
30081530,3,Baja California Sur,8,Los Cabos,1530,El Potrero,R,"23°14´56.010N""","109°34´09.990W""",399,F12B45
30081531,3,Baja California Sur,8,Los Cabos,1531,Las Bugambilias,R,"23°11´04.610N""","109°33´27.910W""",222,F12B45
30081532,3,Baja California Sur,8,Los Cabos,1532,El Coyote,R,"23°10´52.280N""","109°37´26.710W""",192,F12B45
30081533,3,Baja California Sur,8,Los Cabos,1533,El Zacaton,R,"23°06´19.400N""","109°32´39.450W""",18,F12B45
30081535,3,Baja California Sur,8,Los Cabos,1535,Los 3 Juanes,R,"23°12´31.570N""","109°38´31.760W""",214,F12B45
30081536,3,Baja California Sur,8,Los Cabos,1536,El Bailarin,R,"23°11´15.420N""","109°36´50.590W""",220,F12B45
30081537,3,Baja California Sur,8,Los Cabos,1537,El Paraiso,R,"23°11´19.080N""","109°35´57.000W""",221,F12B45
30081539,3,Baja California Sur,8,Los Cabos,1539,El Ciruelito,R,"23°11´04.910N""","109°35´53.410W""",209,F12B45
30081540,3,Baja California Sur,8,Los Cabos,1540,El Frijolito,R,"23°10´27.900N""","109°38´56.500W""",132,F12B45
30081541,3,Baja California Sur,8,Los Cabos,1541,El Amigo,R,"23°03´09.567N""","109°47´19.911W""",332,F12B44
30081542,3,Baja California Sur,8,Los Cabos,1542,Ninguno,R,"23°03´31.764N""","109°50´43.374W""",399,F12B44
30081543,3,Baja California Sur,8,Los Cabos,1543,La Tinaja,R,"23°07´16.788N""","110°05´49.924W""",102,F12B43
30081546,3,Baja California Sur,8,Los Cabos,1546,Amanecer,R,"23°11´44.495N""","109°28´35.630W""",80,F12B45
30081547,3,Baja California Sur,8,Los Cabos,1547,Rancho Nuevo,R,"23°12´59.590N""","109°32´11.110W""",319,F12B45
30081548,3,Baja California Sur,8,Los Cabos,1548,San Juanito,R,"23°12´50.365N""","109°32´43.515W""",327,F12B45
30081551,3,Baja California Sur,8,Los Cabos,1551,El Malquerido,R,"23°03´15.570N""","109°59´32.263W""",343,F12B44
30081552,3,Baja California Sur,8,Los Cabos,1552,Palo Hueco,R,"23°08´15.274N""","109°42´04.652W""",52,F12B44
30081553,3,Baja California Sur,8,Los Cabos,1553,Buena Vista,R,"23°05´46.702N""","109°55´42.333W""",628,F12B44
30081554,3,Baja California Sur,8,Los Cabos,1554,La Ilama,R,"23°04´53.189N""","109°53´51.904W""",520,F12B44
30081555,3,Baja California Sur,8,Los Cabos,1555,El Potrero,R,"23°04´21.328N""","109°55´16.458W""",521,F12B44
30081556,3,Baja California Sur,8,Los Cabos,1556,La Biznaga,R,"23°02´30.641N""","109°57´19.150W""",442,F12B44
30081557,3,Baja California Sur,8,Los Cabos,1557,Costa Palmas,R,"23°36´32.884N""","109°35´21.852W""",3,F12B25
30081558,3,Baja California Sur,8,Los Cabos,1558,El Torote,R,"23°14´35.841N""","109°33´57.203W""",401,F12B45
30081559,3,Baja California Sur,8,Los Cabos,1559,El Salto,R,"22°58´56.981N""","109°55´52.785W""",270,F12B54
30081560,3,Baja California Sur,8,Los Cabos,1560,San Juan,R,"22°59´15.245N""","109°57´14.710W""",279,F12B54
30081563,3,Baja California Sur,8,Los Cabos,1563,San Antonio,R,"23°04´52.741N""","109°45´06.496W""",218,F12B44
30081564,3,Baja California Sur,8,Los Cabos,1564,Arroyo Don Guillermo,R,"23°04´27.815N""","109°43´27.881W""",100,F12B44
30081565,3,Baja California Sur,8,Los Cabos,1565,Los Tres Reparos,R,"23°07´40.121N""","109°44´11.239W""",118,F12B44
30081566,3,Baja California Sur,8,Los Cabos,1566,Rancho Santos,R,"23°05´14.821N""","109°45´11.158W""",214,F12B44
30081567,3,Baja California Sur,8,Los Cabos,1567,El Bitache,R,"23°04´33.518N""","109°43´54.110W""",136,F12B44
30081568,3,Baja California Sur,8,Los Cabos,1568,El Palo Verde,R,"23°04´29.641N""","109°43´46.393W""",125,F12B44
30081569,3,Baja California Sur,8,Los Cabos,1569,Los Toritos,R,"23°04´29.529N""","109°43´35.168W""",110,F12B44
30081570,3,Baja California Sur,8,Los Cabos,1570,Las Hortensias,R,"23°03´19.370N""","110°00´09.434W""",319,F12B43
